05/04 07:17:00 FINE sim.Admin|Log for simulation 12 started
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 2520
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 3293
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 1
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 1
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 1
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 2648
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1841688129 Cmp Bid: 3274
05/04 07:20:21 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13900700461147186 Cmp ID: 1841688129 Cmp Bid: 93
05/04 07:20:30 INFO sim.Simulation|***** START OF TIME 21 *****
05/04 07:20:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=1841688129, reachImps=12500, dayStart=22, dayEnd=26, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:30 FINE agents.DemandAgent|Day 21 :Reporting auction results...CampaignImpl [id=1841688129, reachImps=12500, dayStart=22, dayEnd=26, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=5.037556703508568, advertiser=DummyAdnetwork]
05/04 07:20:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=730812340, reachImps=12500, dayStart=23, dayEnd=32, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:00 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
05/04 07:21:00 INFO sim.Simulation|***** START OF TIME 22 *****
05/04 07:21:00 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=730812340, reachImps=12500, dayStart=23, dayEnd=32, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:00 INFO agents.DemandAgent|Day 22 : Campaign auction: Not allocated
05/04 07:21:00 FINE agents.DemandAgent|Day 22 :Reporting auction results...CampaignImpl [id=730812340, reachImps=12500, dayStart=23, dayEnd=32, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:00 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=1346894545, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:05 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
05/04 07:21:05 INFO sim.Simulation|***** START OF TIME 23 *****
05/04 07:21:05 INFO agents.DemandAgent|Day 23 : Auction pending campaign: CampaignImpl [id=1346894545, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:05 INFO agents.DemandAgent|Day 23 : Campaign auction: Not allocated
05/04 07:21:05 FINE agents.DemandAgent|Day 23 :Reporting auction results...CampaignImpl [id=1346894545, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:05 INFO agents.DemandAgent|Day 23 :Notifying new campaign opportunity: CampaignImpl [id=1432579545, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:18 INFO sim.Simulation|***** START OF TIME 23 COMPLETE *****
05/04 07:21:18 INFO sim.Simulation|***** START OF TIME 24 *****
05/04 07:21:18 INFO agents.DemandAgent|Day 24 : Auction pending campaign: CampaignImpl [id=1432579545, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:18 INFO agents.DemandAgent|Day 24 : Campaign auction: Not allocated
05/04 07:21:18 INFO demand.CampaignImpl|Campaign 944995436 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6254.0, otherImps=0.0, cost=8.739349110935102E-4] Reach 6250 ERR 1.0006002887325904 Budget 3.3327268844836766 Revenue 3.334727482881233
05/04 07:21:18 FINE agents.DemandAgent|Day 24 :Reporting auction results...CampaignImpl [id=1432579545, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:18 INFO agents.DemandAgent|Day 24 :Notifying new campaign opportunity: CampaignImpl [id=1606943012, reachImps=3750, dayStart=26, dayEnd=28, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:19 INFO sim.Simulation|***** START OF TIME 24 COMPLETE *****
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 730812340 Cmp Bid: 2082
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 3037
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 1
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 1
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 1
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 2882
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 730812340 Cmp Bid: 3221
05/04 07:21:19 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1887853277159287 Cmp ID: 730812340 Cmp Bid: 47
05/04 07:21:19 INFO sim.Simulation|***** START OF TIME 25 *****
05/04 07:21:19 INFO agents.DemandAgent|Day 25 : Auction pending campaign: CampaignImpl [id=1606943012, reachImps=3750, dayStart=26, dayEnd=28, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:19 INFO agents.DemandAgent|Day 25 : Campaign auction: Not allocated
05/04 07:21:19 FINE agents.DemandAgent|Day 25 :Reporting auction results...CampaignImpl [id=1606943012, reachImps=3750, dayStart=26, dayEnd=28, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:19 INFO agents.DemandAgent|Day 25 :Notifying new campaign opportunity: CampaignImpl [id=1450403003, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:23 INFO sim.Simulation|***** START OF TIME 25 COMPLETE *****
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1346894545 Cmp Bid: 2537
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 2085
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 2806
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1346894545 Cmp Bid: 2036
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15098102922621615 Cmp ID: 1346894545 Cmp Bid: 25
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1432579545 Cmp Bid: 2529
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 2198
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 1
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 2380
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1432579545 Cmp Bid: 2959
05/04 07:21:23 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13879926496730696 Cmp ID: 1432579545 Cmp Bid: 87
05/04 07:21:23 INFO sim.Simulation|***** START OF TIME 26 *****
05/04 07:21:23 INFO agents.DemandAgent|Day 26 : Auction pending campaign: CampaignImpl [id=1450403003, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:23 INFO agents.DemandAgent|Day 26 : Campaign auction: Not allocated
05/04 07:21:23 FINE agents.DemandAgent|Day 26 :Reporting auction results...CampaignImpl [id=1450403003, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:23 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=449827041, reachImps=3750, dayStart=28, dayEnd=32, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:27 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1606943012 Cmp Bid: 3046
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 2425
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 2012
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1606943012 Cmp Bid: 3124
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19263978331258147 Cmp ID: 1606943012 Cmp Bid: 51
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1450403003 Cmp Bid: 2889
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 2085
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 2127
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1450403003 Cmp Bid: 2364
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17247158011389316 Cmp ID: 1450403003 Cmp Bid: 78
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 449827041 Cmp Bid: 2083
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 2678
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 1
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 2228
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 449827041 Cmp Bid: 2910
05/04 07:21:28 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10280101922213775 Cmp ID: 449827041 Cmp Bid: 30
05/04 07:21:30 INFO sim.Simulation|***** START OF TIME 27 *****
05/04 07:21:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=449827041, reachImps=3750, dayStart=28, dayEnd=32, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:30 INFO demand.CampaignImpl|Campaign 1841688129 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12504.0, otherImps=0.0, cost=0.0016441492757064847] Reach 12500 ERR 1.000280915668682 Budget 5.037556703508568 Revenue 5.038971832118458
05/04 07:21:30 FINE agents.DemandAgent|Day 27 :Reporting auction results...CampaignImpl [id=449827041, reachImps=3750, dayStart=28, dayEnd=32, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.4321998138450542, advertiser=DummyAdnetwork]
05/04 07:21:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=121291095, reachImps=3750, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:33 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 121291095 Cmp Bid: 2309
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 2204
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 1
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 1
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 1
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 2676
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 121291095 Cmp Bid: 2497
05/04 07:21:33 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1461525277112728 Cmp ID: 121291095 Cmp Bid: 27
05/04 07:21:40 INFO sim.Simulation|***** START OF TIME 28 *****
05/04 07:21:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=121291095, reachImps=3750, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:40 FINE agents.DemandAgent|Day 28 :Reporting auction results...CampaignImpl [id=121291095, reachImps=3750, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2309.0, advertiser=DummyAdnetwork]
05/04 07:21:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=1216468300, reachImps=12500, dayStart=30, dayEnd=32, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:53 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
05/04 07:21:53 INFO sim.Simulation|***** START OF TIME 29 *****
05/04 07:21:53 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=1216468300, reachImps=12500, dayStart=30, dayEnd=32, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:21:53 INFO agents.DemandAgent|Day 29 : Campaign auction: Not allocated
05/04 07:21:53 FINE agents.DemandAgent|Day 29 :Reporting auction results...CampaignImpl [id=1216468300, reachImps=12500, dayStart=30, dayEnd=32, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:21:53 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=1847641777, reachImps=6250, dayStart=31, dayEnd=33, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:19 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1216468300 Cmp Bid: 2205
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 2392
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 1
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 1
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 1
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 2168
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1216468300 Cmp Bid: 2507
05/04 07:22:19 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13288665423896967 Cmp ID: 1216468300 Cmp Bid: 146
05/04 07:22:19 INFO sim.Simulation|***** START OF TIME 30 *****
05/04 07:22:19 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=1847641777, reachImps=6250, dayStart=31, dayEnd=33, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:19 INFO agents.DemandAgent|Day 30 : Campaign auction: Not allocated
05/04 07:22:19 FINE agents.DemandAgent|Day 30 :Reporting auction results...CampaignImpl [id=1847641777, reachImps=6250, dayStart=31, dayEnd=33, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:22:19 INFO agents.DemandAgent|Day 30 :Notifying new campaign opportunity: CampaignImpl [id=675104637, reachImps=6250, dayStart=32, dayEnd=41, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:33 INFO sim.Simulation|***** START OF TIME 30 COMPLETE *****
05/04 07:22:33 INFO sim.Simulation|***** START OF TIME 31 *****
05/04 07:22:33 INFO agents.DemandAgent|Day 31 : Auction pending campaign: CampaignImpl [id=675104637, reachImps=6250, dayStart=32, dayEnd=41, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:33 INFO agents.DemandAgent|Day 31 : Campaign auction: Not allocated
05/04 07:22:33 FINE agents.DemandAgent|Day 31 :Reporting auction results...CampaignImpl [id=675104637, reachImps=6250, dayStart=32, dayEnd=41, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:22:33 INFO agents.DemandAgent|Day 31 :Notifying new campaign opportunity: CampaignImpl [id=450515615, reachImps=3750, dayStart=33, dayEnd=42, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:44 INFO sim.Simulation|***** START OF TIME 31 COMPLETE *****
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1847641777 Cmp Bid: 3012
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 3125
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 1
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 1
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 1
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 2377
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1847641777 Cmp Bid: 2677
05/04 07:22:44 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10926672088575246 Cmp ID: 1847641777 Cmp Bid: 77
05/04 07:22:44 INFO sim.Simulation|***** START OF TIME 32 *****
05/04 07:22:44 INFO agents.DemandAgent|Day 32 : Auction pending campaign: CampaignImpl [id=450515615, reachImps=3750, dayStart=33, dayEnd=42, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:44 INFO agents.DemandAgent|Day 32 : Campaign auction: Not allocated
05/04 07:22:44 FINE agents.DemandAgent|Day 32 :Reporting auction results...CampaignImpl [id=450515615, reachImps=3750, dayStart=33, dayEnd=42, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:22:44 INFO agents.DemandAgent|Day 32 :Notifying new campaign opportunity: CampaignImpl [id=1219719487, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:47 INFO sim.Simulation|***** START OF TIME 32 COMPLETE *****
05/04 07:22:47 INFO sim.Simulation|***** START OF TIME 33 *****
05/04 07:22:47 INFO agents.DemandAgent|Day 33 : Auction pending campaign: CampaignImpl [id=1219719487, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:22:47 INFO agents.DemandAgent|Day 33 : Campaign auction: Not allocated
05/04 07:22:47 INFO demand.CampaignImpl|Campaign 449827041 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.4321998138450542 Revenue 0.0
05/04 07:22:47 FINE agents.DemandAgent|Day 33 :Reporting auction results...CampaignImpl [id=1219719487, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
