05/04 06:31:00 FINE sim.Admin|Log for simulation 7 started
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 590387933 Cmp Bid: 1
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 590387933 Cmp Bid: 3262
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 590387933 Cmp Bid: 2104
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 590387933 Cmp Bid: 3040
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 590387933 Cmp Bid: 1
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 590387933 Cmp Bid: 1
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 590387933 Cmp Bid: 1
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1716936676514878 Cmp ID: 590387933 Cmp Bid: 1
05/04 06:34:20 INFO sim.Simulation|***** START OF TIME 20 *****
05/04 06:34:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=590387933, reachImps=6250, dayStart=21, dayEnd=25, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Reporting auction results...CampaignImpl [id=590387933, reachImps=6250, dayStart=21, dayEnd=25, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.9164652381081977, advertiser=DummyAdnetwork-3]
05/04 06:34:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=1209868900, reachImps=3750, dayStart=22, dayEnd=24, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1209868900 Cmp Bid: 1
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1209868900 Cmp Bid: 2427
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1209868900 Cmp Bid: 2281
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1209868900 Cmp Bid: 2128
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1209868900 Cmp Bid: 1
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1209868900 Cmp Bid: 1
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1209868900 Cmp Bid: 1
05/04 06:34:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1728164753029774 Cmp ID: 1209868900 Cmp Bid: 1
05/04 06:34:30 INFO sim.Simulation|***** START OF TIME 21 *****
05/04 06:34:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=1209868900, reachImps=3750, dayStart=22, dayEnd=24, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:30 INFO demand.CampaignImpl|Campaign 1544662839 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=6251.0, otherImps=0.0, cost=0.0010074297753929027] Reach 6250 ERR 1.0001210724824774 Budget 3055.0 Revenue 3055.3698764339683
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Reporting auction results...CampaignImpl [id=1209868900, reachImps=3750, dayStart=22, dayEnd=24, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.377617915479762, advertiser=DummyAdnetwork-4]
05/04 06:34:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=567059790, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 567059790 Cmp Bid: 1
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 567059790 Cmp Bid: 2357
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 567059790 Cmp Bid: 2634
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 567059790 Cmp Bid: 3202
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 567059790 Cmp Bid: 1
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 567059790 Cmp Bid: 1
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 567059790 Cmp Bid: 1
05/04 06:34:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1279173800459989 Cmp ID: 567059790 Cmp Bid: 1
05/04 06:34:40 INFO sim.Simulation|***** START OF TIME 22 *****
05/04 06:34:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=567059790, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:40 INFO demand.CampaignImpl|Campaign 647635255 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=3752.0, otherImps=0.0, cost=5.885398558500718E-4] Reach 3750 ERR 1.000493877437059 Budget 3.214289643216745 Revenue 3.2158771083477027
05/04 06:34:40 FINE agents.DemandAgent|Day 22 :Reporting auction results...CampaignImpl [id=567059790, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.791419459679478, advertiser=DummyAdnetwork-2]
05/04 06:34:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=1840588642, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:40 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1840588642 Cmp Bid: 1
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1840588642 Cmp Bid: 2404
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1840588642 Cmp Bid: 2063
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1840588642 Cmp Bid: 2736
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1840588642 Cmp Bid: 1
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1840588642 Cmp Bid: 1
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1840588642 Cmp Bid: 1
05/04 06:34:41 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1569572480480741 Cmp ID: 1840588642 Cmp Bid: 1
05/04 06:34:50 INFO sim.Simulation|***** START OF TIME 23 *****
05/04 06:34:50 INFO agents.DemandAgent|Day 23 : Auction pending campaign: CampaignImpl [id=1840588642, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Reporting auction results...CampaignImpl [id=1840588642, reachImps=6250, dayStart=24, dayEnd=33, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.2684286942411305, advertiser=DummyAdnetwork-3]
05/04 06:34:50 INFO agents.DemandAgent|Day 23 :Notifying new campaign opportunity: CampaignImpl [id=1007864068, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:50 INFO sim.Simulation|***** START OF TIME 23 COMPLETE *****
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1007864068 Cmp Bid: 1
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1007864068 Cmp Bid: 2735
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1007864068 Cmp Bid: 3110
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1007864068 Cmp Bid: 2243
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1007864068 Cmp Bid: 1
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1007864068 Cmp Bid: 1
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1007864068 Cmp Bid: 1
05/04 06:34:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11691574872306794 Cmp ID: 1007864068 Cmp Bid: 1
05/04 06:35:00 INFO sim.Simulation|***** START OF TIME 24 *****
05/04 06:35:00 INFO agents.DemandAgent|Day 24 : Auction pending campaign: CampaignImpl [id=1007864068, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Reporting auction results...CampaignImpl [id=1007864068, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.7446769999677865, advertiser=DummyAdnetwork-4]
05/04 06:35:00 INFO agents.DemandAgent|Day 24 :Notifying new campaign opportunity: CampaignImpl [id=560438986, reachImps=3750, dayStart=26, dayEnd=30, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:00 INFO sim.Simulation|***** START OF TIME 24 COMPLETE *****
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 560438986 Cmp Bid: 1
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 560438986 Cmp Bid: 2031
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 560438986 Cmp Bid: 2190
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 560438986 Cmp Bid: 2383
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 560438986 Cmp Bid: 1
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 560438986 Cmp Bid: 1
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 560438986 Cmp Bid: 1
05/04 06:35:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14633273236259736 Cmp ID: 560438986 Cmp Bid: 1
05/04 06:35:10 INFO sim.Simulation|***** START OF TIME 25 *****
05/04 06:35:10 INFO agents.DemandAgent|Day 25 : Auction pending campaign: CampaignImpl [id=560438986, reachImps=3750, dayStart=26, dayEnd=30, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:10 INFO demand.CampaignImpl|Campaign 1209868900 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=3751.0, otherImps=0.0, cost=5.572739284812897E-4] Reach 3750 ERR 1.0002276462165414 Budget 2.377617915479762 Revenue 2.378159171202602
05/04 06:35:10 INFO demand.CampaignImpl|Campaign 1898518061 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12500.5, otherImps=0.0, cost=0.0018753544229643479] Reach 12500 ERR 1.0000011215004994 Budget 2.2069392216313686 Revenue 2.2069416967148077
05/04 06:35:10 FINE agents.DemandAgent|Day 25 :Reporting auction results...CampaignImpl [id=560438986, reachImps=3750, dayStart=26, dayEnd=30, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.3208840610091332, advertiser=DummyAdnetwork-2]
05/04 06:35:10 INFO agents.DemandAgent|Day 25 :Notifying new campaign opportunity: CampaignImpl [id=479415928, reachImps=12500, dayStart=27, dayEnd=29, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:10 INFO sim.Simulation|***** START OF TIME 25 COMPLETE *****
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 479415928 Cmp Bid: 1
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 479415928 Cmp Bid: 2302
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 479415928 Cmp Bid: 3073
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 479415928 Cmp Bid: 2845
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 479415928 Cmp Bid: 1
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 479415928 Cmp Bid: 1
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 479415928 Cmp Bid: 1
05/04 06:35:11 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13588364097891728 Cmp ID: 479415928 Cmp Bid: 1
05/04 06:35:20 INFO sim.Simulation|***** START OF TIME 26 *****
05/04 06:35:20 INFO agents.DemandAgent|Day 26 : Auction pending campaign: CampaignImpl [id=479415928, reachImps=12500, dayStart=27, dayEnd=29, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:20 INFO demand.CampaignImpl|Campaign 590387933 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=6252.0, otherImps=0.0, cost=9.9270520088635E-4] Reach 6250 ERR 1.000280915668682 Budget 2.9164652381081977 Revenue 2.9172845188907486
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Reporting auction results...CampaignImpl [id=479415928, reachImps=12500, dayStart=27, dayEnd=29, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.840630167284553, advertiser=DummyAdnetwork-2]
05/04 06:35:20 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=1232490846, reachImps=3750, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:20 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1232490846 Cmp Bid: 1
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1232490846 Cmp Bid: 2020
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1232490846 Cmp Bid: 3127
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1232490846 Cmp Bid: 2516
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1232490846 Cmp Bid: 1
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1232490846 Cmp Bid: 1
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1232490846 Cmp Bid: 1
05/04 06:35:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.176831531085993 Cmp ID: 1232490846 Cmp Bid: 1
05/04 06:35:30 INFO sim.Simulation|***** START OF TIME 27 *****
05/04 06:35:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=1232490846, reachImps=3750, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:30 INFO demand.CampaignImpl|Campaign 898122749 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=3751.5, otherImps=0.0, cost=8.442691470646689E-4] Reach 3750 ERR 1.0003607980854015 Budget 3.045861278445927 Revenue 3.046960219363589
05/04 06:35:30 FINE agents.DemandAgent|Day 27 :Reporting auction results...CampaignImpl [id=1232490846, reachImps=3750, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.5121355011908384, advertiser=DummyAdnetwork-2]
05/04 06:35:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=222564796, reachImps=3750, dayStart=29, dayEnd=31, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:31 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 222564796 Cmp Bid: 1
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 222564796 Cmp Bid: 2024
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 222564796 Cmp Bid: 3288
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 222564796 Cmp Bid: 2439
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 222564796 Cmp Bid: 1
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 222564796 Cmp Bid: 1
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 222564796 Cmp Bid: 1
05/04 06:35:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13346814044324884 Cmp ID: 222564796 Cmp Bid: 1
05/04 06:35:40 INFO sim.Simulation|***** START OF TIME 28 *****
05/04 06:35:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=222564796, reachImps=3750, dayStart=29, dayEnd=31, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:40 INFO demand.CampaignImpl|Campaign 567059790 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12501.0, otherImps=0.0, cost=0.002656160600524056] Reach 12500 ERR 1.0000411116958978 Budget 2.791419459679478 Revenue 2.7915342196674273
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Reporting auction results...CampaignImpl [id=222564796, reachImps=3750, dayStart=29, dayEnd=31, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=3288.0, advertiser=DummyAdnetwork-3]
05/04 06:35:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=1121559976, reachImps=6250, dayStart=30, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:40 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1121559976 Cmp Bid: 1
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1121559976 Cmp Bid: 3124
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1121559976 Cmp Bid: 3226
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1121559976 Cmp Bid: 2068
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1121559976 Cmp Bid: 1
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1121559976 Cmp Bid: 1
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1121559976 Cmp Bid: 1
05/04 06:35:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11150519815662183 Cmp ID: 1121559976 Cmp Bid: 1
05/04 06:35:50 INFO sim.Simulation|***** START OF TIME 29 *****
05/04 06:35:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=1121559976, reachImps=6250, dayStart=30, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Reporting auction results...CampaignImpl [id=1121559976, reachImps=6250, dayStart=30, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.116622413246631, advertiser=DummyAdnetwork-4]
05/04 06:35:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=273462391, reachImps=6250, dayStart=31, dayEnd=40, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:35:50 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 273462391 Cmp Bid: 1
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 273462391 Cmp Bid: 3086
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 273462391 Cmp Bid: 2344
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 273462391 Cmp Bid: 2088
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 273462391 Cmp Bid: 1
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 273462391 Cmp Bid: 1
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 273462391 Cmp Bid: 1
05/04 06:35:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15333975916628706 Cmp ID: 273462391 Cmp Bid: 1
05/04 06:36:00 INFO sim.Simulation|***** START OF TIME 30 *****
05/04 06:36:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=273462391, reachImps=6250, dayStart=31, dayEnd=40, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
