05/04 07:06:00 FINE sim.Admin|Log for simulation 11 started
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 467975611 Cmp Bid: 3038
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 467975611 Cmp Bid: 1
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 467975611 Cmp Bid: 1
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 467975611 Cmp Bid: 1
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 467975611 Cmp Bid: 2444
05/04 07:09:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1267507855853506 Cmp ID: 467975611 Cmp Bid: 77
05/04 07:09:20 INFO sim.Simulation|***** START OF TIME 20 *****
05/04 07:09:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=467975611, reachImps=6250, dayStart=21, dayEnd=23, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:20 INFO demand.CampaignImpl|Campaign 1531543659 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6251.0, otherImps=0.0, cost=0.0014144059441665556] Reach 6250 ERR 1.0001210724824774 Budget 3.832793639462631 Revenue 3.8332576853033844
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Reporting auction results...CampaignImpl [id=467975611, reachImps=6250, dayStart=21, dayEnd=23, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2.105469549755911, advertiser=DummyAdnetwork]
05/04 07:09:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=918672776, reachImps=12500, dayStart=22, dayEnd=24, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 918672776 Cmp Bid: 2798
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 918672776 Cmp Bid: 1
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 918672776 Cmp Bid: 3146
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 918672776 Cmp Bid: 1
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 918672776 Cmp Bid: 1
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 918672776 Cmp Bid: 1
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 918672776 Cmp Bid: 3024
05/04 07:09:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15485182767705813 Cmp ID: 918672776 Cmp Bid: 161
05/04 07:09:30 INFO sim.Simulation|***** START OF TIME 21 *****
05/04 07:09:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=918672776, reachImps=12500, dayStart=22, dayEnd=24, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Reporting auction results...CampaignImpl [id=918672776, reachImps=12500, dayStart=22, dayEnd=24, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2798.0, advertiser=DummyAdnetwork]
05/04 07:09:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=1763048489, reachImps=6250, dayStart=23, dayEnd=25, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1763048489 Cmp Bid: 2224
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1763048489 Cmp Bid: 1
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1763048489 Cmp Bid: 3155
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1763048489 Cmp Bid: 1
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1763048489 Cmp Bid: 1
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1763048489 Cmp Bid: 1
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1763048489 Cmp Bid: 2534
05/04 07:09:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1584169887324214 Cmp ID: 1763048489 Cmp Bid: 77
05/04 07:09:40 INFO sim.Simulation|***** START OF TIME 22 *****
05/04 07:09:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=1763048489, reachImps=6250, dayStart=23, dayEnd=25, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Reporting auction results...CampaignImpl [id=1763048489, reachImps=6250, dayStart=23, dayEnd=25, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=4.190549600712744, advertiser=DummyAdnetwork]
05/04 07:09:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=1233359247, reachImps=12500, dayStart=24, dayEnd=26, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:40 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1233359247 Cmp Bid: 3242
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1233359247 Cmp Bid: 1
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1233359247 Cmp Bid: 2425
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1233359247 Cmp Bid: 1
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1233359247 Cmp Bid: 1
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1233359247 Cmp Bid: 1
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1233359247 Cmp Bid: 2052
05/04 07:09:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17913778975414918 Cmp ID: 1233359247 Cmp Bid: 158
05/04 07:09:50 INFO sim.Simulation|***** START OF TIME 23 *****
05/04 07:09:50 INFO agents.DemandAgent|Day 23 : Auction pending campaign: CampaignImpl [id=1233359247, reachImps=12500, dayStart=24, dayEnd=26, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:50 INFO demand.CampaignImpl|Campaign 774757343 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3281.0 Revenue 0.0
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Reporting auction results...CampaignImpl [id=1233359247, reachImps=12500, dayStart=24, dayEnd=26, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.4408516721196416, advertiser=DummyAdnetwork-3]
05/04 07:09:50 INFO agents.DemandAgent|Day 23 :Notifying new campaign opportunity: CampaignImpl [id=2038144287, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:09:50 INFO sim.Simulation|***** START OF TIME 23 COMPLETE *****
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 2038144287 Cmp Bid: 2240
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 2038144287 Cmp Bid: 1
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2038144287 Cmp Bid: 2399
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2038144287 Cmp Bid: 1
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2038144287 Cmp Bid: 1
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 2038144287 Cmp Bid: 1
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 2038144287 Cmp Bid: 2723
05/04 07:09:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from adv1 : UCS Bid: 0.186148648429033 Cmp ID: 2038144287 Cmp Bid: 87
05/04 07:10:00 INFO sim.Simulation|***** START OF TIME 24 *****
05/04 07:10:00 INFO agents.DemandAgent|Day 24 : Auction pending campaign: CampaignImpl [id=2038144287, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:00 INFO demand.CampaignImpl|Campaign 1274578572 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12502.5, otherImps=0.0, cost=0.0020947967699274078] Reach 12500 ERR 1.0001610430757955 Budget 5.199579099155398 Revenue 5.200416455366367
05/04 07:10:00 INFO demand.CampaignImpl|Campaign 467975611 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6251.5, otherImps=0.0, cost=8.600148686297986E-4] Reach 6250 ERR 1.000201007137223 Budget 2.105469549755911 Revenue 2.1058927641626175
05/04 07:10:00 INFO demand.CampaignImpl|Campaign 484965301 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3750.5, otherImps=0.0, cost=0.00101928084206309] Reach 3750 ERR 1.0000944217909102 Budget 2086.0 Revenue 2086.196963855839
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Reporting auction results...CampaignImpl [id=2038144287, reachImps=12500, dayStart=25, dayEnd=29, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=7.136876894083745, advertiser=DummyAdnetwork-3]
05/04 07:10:00 INFO agents.DemandAgent|Day 24 :Notifying new campaign opportunity: CampaignImpl [id=839107776, reachImps=12500, dayStart=26, dayEnd=30, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:00 INFO sim.Simulation|***** START OF TIME 24 COMPLETE *****
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 839107776 Cmp Bid: 3030
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 839107776 Cmp Bid: 1
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 839107776 Cmp Bid: 2781
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 839107776 Cmp Bid: 1
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 839107776 Cmp Bid: 1
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 839107776 Cmp Bid: 1
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18828074199302114 Cmp ID: 839107776 Cmp Bid: 93
05/04 07:10:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 839107776 Cmp Bid: 2417
05/04 07:10:10 INFO sim.Simulation|***** START OF TIME 25 *****
05/04 07:10:10 INFO agents.DemandAgent|Day 25 : Auction pending campaign: CampaignImpl [id=839107776, reachImps=12500, dayStart=26, dayEnd=30, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:10 INFO demand.CampaignImpl|Campaign 918672776 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2798.0 Revenue 0.0
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Reporting auction results...CampaignImpl [id=839107776, reachImps=12500, dayStart=26, dayEnd=30, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=3.259599270579508, advertiser=DummyAdnetwork]
05/04 07:10:10 INFO agents.DemandAgent|Day 25 :Notifying new campaign opportunity: CampaignImpl [id=747290984, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:10 INFO sim.Simulation|***** START OF TIME 25 COMPLETE *****
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 747290984 Cmp Bid: 2154
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 747290984 Cmp Bid: 1
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 747290984 Cmp Bid: 3058
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 747290984 Cmp Bid: 1
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 747290984 Cmp Bid: 1
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 747290984 Cmp Bid: 1
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 747290984 Cmp Bid: 2375
05/04 07:10:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10472837455812198 Cmp ID: 747290984 Cmp Bid: 84
05/04 07:10:20 INFO sim.Simulation|***** START OF TIME 26 *****
05/04 07:10:20 INFO agents.DemandAgent|Day 26 : Auction pending campaign: CampaignImpl [id=747290984, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:20 INFO demand.CampaignImpl|Campaign 1763048489 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6251.5, otherImps=0.0, cost=9.652551537235259E-4] Reach 6250 ERR 1.000201007137223 Budget 4.190549600712744 Revenue 4.191391931091374
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Reporting auction results...CampaignImpl [id=747290984, reachImps=6250, dayStart=27, dayEnd=29, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.5294238247019143, advertiser=DummyAdnetwork-7]
05/04 07:10:20 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=1289632460, reachImps=6250, dayStart=28, dayEnd=37, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:20 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1289632460 Cmp Bid: 3163
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1289632460 Cmp Bid: 1
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1289632460 Cmp Bid: 2537
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1289632460 Cmp Bid: 1
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1289632460 Cmp Bid: 1
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1289632460 Cmp Bid: 1
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1289632460 Cmp Bid: 3224
05/04 07:10:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12794697985561873 Cmp ID: 1289632460 Cmp Bid: 23
05/04 07:10:30 INFO sim.Simulation|***** START OF TIME 27 *****
05/04 07:10:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=1289632460, reachImps=6250, dayStart=28, dayEnd=37, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:30 INFO demand.CampaignImpl|Campaign 1233359247 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2.4408516721196416 Revenue 0.0
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Reporting auction results...CampaignImpl [id=1289632460, reachImps=6250, dayStart=28, dayEnd=37, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.298439455541453, advertiser=DummyAdnetwork]
05/04 07:10:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=751542570, reachImps=6250, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:30 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 751542570 Cmp Bid: 2087
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 751542570 Cmp Bid: 1
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 751542570 Cmp Bid: 2675
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 751542570 Cmp Bid: 1
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 751542570 Cmp Bid: 1
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 751542570 Cmp Bid: 1
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 751542570 Cmp Bid: 2352
05/04 07:10:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12136073438458694 Cmp ID: 751542570 Cmp Bid: 46
05/04 07:10:40 INFO sim.Simulation|***** START OF TIME 28 *****
05/04 07:10:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=751542570, reachImps=6250, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Reporting auction results...CampaignImpl [id=751542570, reachImps=6250, dayStart=29, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2.6494701752231835, advertiser=DummyAdnetwork]
05/04 07:10:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=674697083, reachImps=6250, dayStart=30, dayEnd=32, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:40 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 674697083 Cmp Bid: 2539
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 674697083 Cmp Bid: 1
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 674697083 Cmp Bid: 2516
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 674697083 Cmp Bid: 1
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 674697083 Cmp Bid: 1
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 674697083 Cmp Bid: 1
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 674697083 Cmp Bid: 2212
05/04 07:10:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1161539412309871 Cmp ID: 674697083 Cmp Bid: 86
05/04 07:10:50 INFO sim.Simulation|***** START OF TIME 29 *****
05/04 07:10:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=674697083, reachImps=6250, dayStart=30, dayEnd=32, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Reporting auction results...CampaignImpl [id=674697083, reachImps=6250, dayStart=30, dayEnd=32, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=2.2539329016968304, advertiser=DummyAdnetwork-7]
05/04 07:10:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=1908513783, reachImps=12500, dayStart=31, dayEnd=35, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:10:50 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1908513783 Cmp Bid: 2788
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1908513783 Cmp Bid: 1
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1908513783 Cmp Bid: 2265
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1908513783 Cmp Bid: 1
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1908513783 Cmp Bid: 1
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1908513783 Cmp Bid: 1
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1908513783 Cmp Bid: 3186
05/04 07:10:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14190563007911475 Cmp ID: 1908513783 Cmp Bid: 93
05/04 07:11:00 INFO sim.Simulation|***** START OF TIME 30 *****
05/04 07:11:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=1908513783, reachImps=12500, dayStart=31, dayEnd=35, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:11:00 INFO demand.CampaignImpl|Campaign 231556949 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 3221.0 Revenue 0.0
