05/04 06:40:00 FINE sim.Admin|Log for simulation 8 started
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1135552075 Cmp Bid: 2421
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1135552075 Cmp Bid: 1
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1135552075 Cmp Bid: 1
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1135552075 Cmp Bid: 2400
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1135552075 Cmp Bid: 3084
05/04 06:43:20 INFO sim.Simulation|***** START OF TIME 20 *****
05/04 06:43:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=1135552075, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Reporting auction results...CampaignImpl [id=1135552075, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2589.0, advertiser=DummyAdnetwork]
05/04 06:43:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=10812284, reachImps=6250, dayStart=22, dayEnd=24, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 10812284 Cmp Bid: 2544
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 10812284 Cmp Bid: 1
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 10812284 Cmp Bid: 2611
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 10812284 Cmp Bid: 1
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 10812284 Cmp Bid: 1
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 10812284 Cmp Bid: 3119
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 10812284 Cmp Bid: 2847
05/04 06:43:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12951219321289262 Cmp ID: 10812284 Cmp Bid: 85
05/04 06:43:30 INFO sim.Simulation|***** START OF TIME 21 *****
05/04 06:43:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=10812284, reachImps=6250, dayStart=22, dayEnd=24, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:30 INFO demand.CampaignImpl|Campaign 791476506 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12500.0, otherImps=0.0, cost=2330.00233106545] Reach 12500 ERR 0.9999611247689373 Budget 2.327126006935943 Revenue 2.3270355393747115
05/04 06:43:30 INFO demand.CampaignImpl|Campaign 1223047659 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6251.5, otherImps=0.0, cost=0.0020138357791411915] Reach 6250 ERR 1.000201007137223 Budget 2.9631187963226426 Revenue 2.963714404349143
05/04 06:43:30 FINE agents.DemandAgent|Day 21 :Reporting auction results...CampaignImpl [id=10812284, reachImps=6250, dayStart=22, dayEnd=24, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.0366574045531656, advertiser=DummyAdnetwork]
05/04 06:43:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=1677765121, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1677765121 Cmp Bid: 3079
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1677765121 Cmp Bid: 1
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1677765121 Cmp Bid: 2210
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1677765121 Cmp Bid: 1
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1677765121 Cmp Bid: 1
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1677765121 Cmp Bid: 2975
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1677765121 Cmp Bid: 2205
05/04 06:43:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14533211510370805 Cmp ID: 1677765121 Cmp Bid: 95
05/04 06:43:40 INFO sim.Simulation|***** START OF TIME 22 *****
05/04 06:43:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=1677765121, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:40 INFO demand.CampaignImpl|Campaign 943700057 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3232.0, otherImps=0.0, cost=2500.000567770155] Reach 3750 ERR 0.8166088347589066 Budget 2.4947552191367524 Revenue 2.037239152507964
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Reporting auction results...CampaignImpl [id=1677765121, reachImps=12500, dayStart=23, dayEnd=27, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3079.0, advertiser=DummyAdnetwork]
05/04 06:43:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=1608835877, reachImps=12500, dayStart=24, dayEnd=28, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:40 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1608835877 Cmp Bid: 2207
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1608835877 Cmp Bid: 1
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1608835877 Cmp Bid: 2804
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1608835877 Cmp Bid: 1
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1608835877 Cmp Bid: 1
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1608835877 Cmp Bid: 2146
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1608835877 Cmp Bid: 2467
05/04 06:43:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11104345091387481 Cmp ID: 1608835877 Cmp Bid: 96
05/04 06:43:50 INFO sim.Simulation|***** START OF TIME 23 *****
05/04 06:43:50 INFO agents.DemandAgent|Day 23 : Auction pending campaign: CampaignImpl [id=1608835877, reachImps=12500, dayStart=24, dayEnd=28, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:50 INFO demand.CampaignImpl|Campaign 2063071340 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2828.0 Revenue 0.0
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Reporting auction results...CampaignImpl [id=1608835877, reachImps=12500, dayStart=24, dayEnd=28, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.784329833884784, advertiser=DummyAdnetwork]
05/04 06:43:50 INFO agents.DemandAgent|Day 23 :Notifying new campaign opportunity: CampaignImpl [id=1777540995, reachImps=12500, dayStart=25, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:50 INFO sim.Simulation|***** START OF TIME 23 COMPLETE *****
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1777540995 Cmp Bid: 2643
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1777540995 Cmp Bid: 1
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1777540995 Cmp Bid: 2958
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1777540995 Cmp Bid: 1
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1777540995 Cmp Bid: 1
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1777540995 Cmp Bid: 2283
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1777540995 Cmp Bid: 3248
05/04 06:43:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10930685460759723 Cmp ID: 1777540995 Cmp Bid: 43
05/04 06:44:00 INFO sim.Simulation|***** START OF TIME 24 *****
05/04 06:44:00 INFO agents.DemandAgent|Day 24 : Auction pending campaign: CampaignImpl [id=1777540995, reachImps=12500, dayStart=25, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Reporting auction results...CampaignImpl [id=1777540995, reachImps=12500, dayStart=25, dayEnd=34, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2643.0, advertiser=DummyAdnetwork]
05/04 06:44:00 INFO agents.DemandAgent|Day 24 :Notifying new campaign opportunity: CampaignImpl [id=1790705988, reachImps=12500, dayStart=26, dayEnd=35, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:00 INFO sim.Simulation|***** START OF TIME 24 COMPLETE *****
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1790705988 Cmp Bid: 2631
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1790705988 Cmp Bid: 1
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1790705988 Cmp Bid: 3051
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1790705988 Cmp Bid: 1
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1790705988 Cmp Bid: 1
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1790705988 Cmp Bid: 3087
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1790705988 Cmp Bid: 2920
05/04 06:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15540189404687024 Cmp ID: 1790705988 Cmp Bid: 46
05/04 06:44:10 INFO sim.Simulation|***** START OF TIME 25 *****
05/04 06:44:10 INFO agents.DemandAgent|Day 25 : Auction pending campaign: CampaignImpl [id=1790705988, reachImps=12500, dayStart=26, dayEnd=35, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:10 INFO demand.CampaignImpl|Campaign 10812284 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 3.0366574045531656 Revenue 0.0
05/04 06:44:10 INFO demand.CampaignImpl|Campaign 439255178 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=1085.0, otherImps=0.0, cost=4800.000076783326] Reach 3750 ERR 0.08336486073274327 Budget 2.397775064589699 Revenue 0.19989018432796476
05/04 06:44:10 INFO demand.CampaignImpl|Campaign 1748880723 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3751.5, otherImps=0.0, cost=4.4277655064893E-4] Reach 3750 ERR 1.0003607980854015 Budget 2.9481528818798592 Revenue 2.9492165697951123
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Reporting auction results...CampaignImpl [id=1790705988, reachImps=12500, dayStart=26, dayEnd=35, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.898715409722499, advertiser=DummyAdnetwork]
05/04 06:44:10 INFO agents.DemandAgent|Day 25 :Notifying new campaign opportunity: CampaignImpl [id=1516482752, reachImps=12500, dayStart=27, dayEnd=36, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:10 INFO sim.Simulation|***** START OF TIME 25 COMPLETE *****
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1516482752 Cmp Bid: 2284
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1516482752 Cmp Bid: 1
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1516482752 Cmp Bid: 3189
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1516482752 Cmp Bid: 1
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1516482752 Cmp Bid: 1
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1516482752 Cmp Bid: 2016
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1516482752 Cmp Bid: 2760
05/04 06:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12281077308006622 Cmp ID: 1516482752 Cmp Bid: 46
05/04 06:44:20 INFO sim.Simulation|***** START OF TIME 26 *****
05/04 06:44:20 INFO agents.DemandAgent|Day 26 : Auction pending campaign: CampaignImpl [id=1516482752, reachImps=12500, dayStart=27, dayEnd=36, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Reporting auction results...CampaignImpl [id=1516482752, reachImps=12500, dayStart=27, dayEnd=36, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.7363104224225876, advertiser=DummyAdnetwork-6]
05/04 06:44:20 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=1029576200, reachImps=12500, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:20 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1029576200 Cmp Bid: 2432
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1029576200 Cmp Bid: 1
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1029576200 Cmp Bid: 3024
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1029576200 Cmp Bid: 1
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1029576200 Cmp Bid: 1
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1029576200 Cmp Bid: 2512
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1029576200 Cmp Bid: 2415
05/04 06:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13094143622244886 Cmp ID: 1029576200 Cmp Bid: 51
05/04 06:44:30 INFO sim.Simulation|***** START OF TIME 27 *****
05/04 06:44:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=1029576200, reachImps=12500, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:30 INFO demand.CampaignImpl|Campaign 2097343665 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6250.5, otherImps=0.0, cost=0.0010762436411703707] Reach 6250 ERR 1.0000411116958978 Budget 2.5791528092994898 Revenue 2.57925884264546
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Reporting auction results...CampaignImpl [id=1029576200, reachImps=12500, dayStart=28, dayEnd=37, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.5429923855145518, advertiser=DummyAdnetwork-6]
05/04 06:44:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=1842707334, reachImps=12500, dayStart=29, dayEnd=31, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:30 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1842707334 Cmp Bid: 2663
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1842707334 Cmp Bid: 1
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1842707334 Cmp Bid: 2839
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1842707334 Cmp Bid: 1
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1842707334 Cmp Bid: 1
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1842707334 Cmp Bid: 2644
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1842707334 Cmp Bid: 2432
05/04 06:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16151301288777567 Cmp ID: 1842707334 Cmp Bid: 168
05/04 06:44:40 INFO sim.Simulation|***** START OF TIME 28 *****
05/04 06:44:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=1842707334, reachImps=12500, dayStart=29, dayEnd=31, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:40 INFO demand.CampaignImpl|Campaign 1677765121 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12501.5, otherImps=0.0, cost=0.00263417621072901] Reach 12500 ERR 1.000081095356201 Budget 3079.0 Revenue 3079.2496926017425
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Reporting auction results...CampaignImpl [id=1842707334, reachImps=12500, dayStart=29, dayEnd=31, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.5375903326764853, advertiser=DummyAdnetwork-6]
05/04 06:44:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=710319497, reachImps=3750, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:40 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 710319497 Cmp Bid: 2684
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 710319497 Cmp Bid: 1
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 710319497 Cmp Bid: 2937
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 710319497 Cmp Bid: 1
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 710319497 Cmp Bid: 1
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 710319497 Cmp Bid: 2650
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 710319497 Cmp Bid: 2495
05/04 06:44:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14163188849288016 Cmp ID: 710319497 Cmp Bid: 27
05/04 06:44:50 INFO sim.Simulation|***** START OF TIME 29 *****
05/04 06:44:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=710319497, reachImps=3750, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:50 INFO demand.CampaignImpl|Campaign 1608835877 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2.784329833884784 Revenue 0.0
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Reporting auction results...CampaignImpl [id=710319497, reachImps=3750, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=3.4060785418434603, advertiser=DummyAdnetwork-6]
05/04 06:44:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=324369755, reachImps=6250, dayStart=31, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:44:50 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 324369755 Cmp Bid: 2102
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 324369755 Cmp Bid: 1
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 324369755 Cmp Bid: 2655
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 324369755 Cmp Bid: 1
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 324369755 Cmp Bid: 1
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 324369755 Cmp Bid: 3085
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 324369755 Cmp Bid: 3197
05/04 06:44:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10428877276921183 Cmp ID: 324369755 Cmp Bid: 77
05/04 06:45:00 INFO sim.Simulation|***** START OF TIME 30 *****
05/04 06:45:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=324369755, reachImps=6250, dayStart=31, dayEnd=33, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
