05/04 07:02:00 FINE sim.Admin|Log for simulation 10 started
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 597563505 Cmp Bid: 1
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14103287319022595 Cmp ID: 597563505 Cmp Bid: 43
05/04 07:05:20 INFO sim.Simulation|***** START OF TIME 20 *****
05/04 07:05:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=597563505, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:20 INFO demand.CampaignImpl|Campaign 164251402 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=514.5, otherImps=0.0, cost=3210.00000311271] Reach 3750 ERR 0.03116731745472103 Budget 3.204527253547838 Revenue 0.09987651820363078
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Reporting auction results...CampaignImpl [id=597563505, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3134.0, advertiser=DummyAdnetwork]
05/04 07:05:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=731400408, reachImps=6250, dayStart=22, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 731400408 Cmp Bid: 2777
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 731400408 Cmp Bid: 2867
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 731400408 Cmp Bid: 1
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 731400408 Cmp Bid: 1
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 731400408 Cmp Bid: 1
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 731400408 Cmp Bid: 2819
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 731400408 Cmp Bid: 1
05/04 07:05:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15819701105938333 Cmp ID: 731400408 Cmp Bid: 50
05/04 07:05:30 INFO sim.Simulation|***** START OF TIME 21 *****
05/04 07:05:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=731400408, reachImps=6250, dayStart=22, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:30 FINE agents.DemandAgent|Day 21 :Reporting auction results...CampaignImpl [id=731400408, reachImps=6250, dayStart=22, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=4.393569868789749, advertiser=DummyAdnetwork]
05/04 07:05:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=1450345438, reachImps=12500, dayStart=23, dayEnd=25, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1450345438 Cmp Bid: 2119
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1450345438 Cmp Bid: 2603
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1450345438 Cmp Bid: 1
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1450345438 Cmp Bid: 1
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1450345438 Cmp Bid: 1
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1450345438 Cmp Bid: 2964
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1450345438 Cmp Bid: 1
05/04 07:05:31 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17745007771604457 Cmp ID: 1450345438 Cmp Bid: 166
05/04 07:05:40 INFO sim.Simulation|***** START OF TIME 22 *****
05/04 07:05:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=1450345438, reachImps=12500, dayStart=23, dayEnd=25, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Reporting auction results...CampaignImpl [id=1450345438, reachImps=12500, dayStart=23, dayEnd=25, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=4.619560514754458, advertiser=DummyAdnetwork]
05/04 07:05:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=126058376, reachImps=6250, dayStart=24, dayEnd=28, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:40 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 126058376 Cmp Bid: 2469
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 126058376 Cmp Bid: 3037
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 126058376 Cmp Bid: 1
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 126058376 Cmp Bid: 1
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 126058376 Cmp Bid: 1
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 126058376 Cmp Bid: 3228
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 126058376 Cmp Bid: 1
05/04 07:05:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10013720938663426 Cmp ID: 126058376 Cmp Bid: 46
05/04 07:05:46 SEVERE tact.TACTConnection|sample@tact-1: closed from other side
